customer_id,first_name,last_name,email,country,signup_date
CUST00721,Christopher,Watts,gail91@example.org,Saint Kitts and Nevis,2024-02-28
CUST00722,Suzanne,Johnson,whenderson@example.org,Bolivia,2024-11-06
CUST00723,Mary,Wells,melvin04@example.org,Uzbekistan,2023-07-06
CUST00724,Barbara,Coffey,christina79@example.org,Croatia,2024-11-23
CUST00725,Stephanie,Patton,owilliams@example.org,Uruguay,2024-09-03
CUST00726,Yvonne,Parsons,eric11@example.net,Madagascar,2022-12-21
CUST00727,Emily,Lane,sanchezchristine@example.org,Thailand,2023-05-17
CUST00728,Joseph,Griffith,alexander14@example.com,Russian Federation,2023-08-03
CUST00729,Billy,Silva,njohnson@example.net,Lebanon,2023-07-12
CUST00730,Katelyn,Jackson,jamesmills@example.com,Haiti,2025-11-13
CUST00731,Thomas,Fuller,jdean@example.net,Qatar,2024-10-09
CUST00732,Denise,Harvey,bennettrebecca@example.net,Namibia,2024-12-10
CUST00733,Sabrina,Randall,scottbrian@example.org,Colombia,2024-11-19
CUST00734,Howard,Hernandez,brian01@example.com,Kazakhstan,2022-12-18
CUST00735,Brenda,Becker,elizabeth51@example.org,Peru,2024-10-16
CUST00736,Cynthia,Johnson,michelle63@example.com,Botswana,2025-05-15
CUST00737,Travis,Vaughan,mckeetodd@example.net,Cocos (Keeling) Islands,2023-11-29
CUST00738,Christopher,Rodriguez,lopezvincent@example.com,Syrian Arab Republic,2023-09-26
CUST00739,Michael,Smith,williamssandra@example.com,Guinea,2024-02-19
CUST00740,Mathew,Edwards,tracy20@example.com,Hong Kong,2025-04-20
CUST00741,Elizabeth,Hernandez,michael43@example.net,Jamaica,2024-07-18
CUST00742,Mia,Vaughn,lisa46@example.org,Croatia,2023-02-05
CUST00743,Mark,Jenkins,jeremiah56@example.net,Malaysia,2024-04-19
CUST00744,Heather,Hampton,christopherreyes@example.net,Denmark,2022-11-30
CUST00745,Keith,Knapp,robertberry@example.com,Ireland,2023-04-26
CUST00746,Sierra,Salas,renee57@example.net,Bouvet Island (Bouvetoya),2025-07-24
CUST00747,Lisa,Fitzgerald,jamietaylor@example.net,Senegal,2024-09-18
CUST00748,Andrea,Brown,michelleparker@example.net,Germany,2024-08-24
CUST00749,Shawn,Taylor,russellstout@example.org,British Virgin Islands,2024-12-27
CUST00750,Leonard,Clark,lonniegrant@example.net,Lao People's Democratic Republic,2025-05-04
CUST00751,Marcus,Nguyen,whitemary@example.org,Bouvet Island (Bouvetoya),2025-05-31
CUST00752,Tara,Bates,cannonnicole@example.com,Mali,2025-03-28
CUST00753,Richard,Fox,vturner@example.net,Burkina Faso,2024-02-12
CUST00754,Xavier,Edwards,edwin31@example.org,Lithuania,2023-01-14
CUST00755,Vanessa,Thompson,anthonyodom@example.net,Serbia,2024-12-14
CUST00756,Diane,Barr,catherine93@example.net,Guyana,2024-07-30
CUST00757,Amy,Peterson,jerryjohnson@example.org,Romania,2024-12-12
CUST00758,Robert,Gomez,manderson@example.com,France,2025-01-23
CUST00759,Jacob,Ingram,jack67@example.com,Moldova,2025-05-24
CUST00760,Michael,Le,frankperez@example.com,Saint Helena,2025-06-24
CUST00761,Katherine,Schneider,schaeferstephanie@example.org,Armenia,2025-10-07
CUST00762,Colleen,Steele,katherinejones@example.com,Belize,2024-12-14
CUST00763,Kathleen,Bishop,dwatts@example.org,Greece,2023-11-13
CUST00764,James,Lee,csullivan@example.net,Lithuania,2023-02-20
CUST00765,Andrea,Wright,zcortez@example.net,Brazil,2025-02-15
CUST00766,Sara,Grant,meyershannon@example.org,Hungary,2022-12-17
CUST00767,Samuel,Walker,aprilfoster@example.net,Finland,2024-09-03
CUST00768,Helen,Dudley,grantzachary@example.net,Korea,2025-05-01
CUST00769,David,Evans,leescott@example.com,Netherlands Antilles,2024-03-22
CUST00770,Teresa,Roberts,steven64@example.net,Saint Pierre and Miquelon,2025-03-26
CUST00771,Chelsea,Clark,vaughnrebecca@example.com,Georgia,2023-02-24
CUST00772,John,Bush,gdavis@example.org,Poland,2024-01-08
CUST00773,Eric,Stewart,kimberlypace@example.net,Tajikistan,2025-08-21
CUST00774,Andrea,Bailey,phillipmorris@example.org,Kenya,2024-08-27
CUST00775,Andrea,Peck,shawnmosley@example.org,Czech Republic,2024-11-22
CUST00776,Christopher,Pope,udavis@example.net,Micronesia,2023-05-18
CUST00777,Victoria,Hill,jennifermartinez@example.org,Ireland,2024-12-25
CUST00778,Robin,Martinez,fwalters@example.net,French Guiana,2025-07-12
CUST00779,Steven,Rhodes,gacosta@example.net,Timor-Leste,2025-08-17
CUST00780,David,James,nicholasjames@example.org,Japan,2024-05-09
CUST00781,Marilyn,Baird,ariana22@example.org,Comoros,2024-10-14
CUST00782,Tyrone,Cardenas,kaylawilliams@example.com,Togo,2025-11-05
CUST00783,Jennifer,Blevins,jessica74@example.net,Bangladesh,2024-09-25
CUST00784,William,Ballard,davidanderson@example.org,Ukraine,2022-12-20
CUST00785,Joshua,Roberts,deanjohnny@example.com,Tajikistan,2023-07-26
CUST00786,Mary,Roberts,ifoley@example.org,Spain,2024-02-08
CUST00787,Tina,Klein,lyoung@example.net,Lebanon,2023-09-12
CUST00788,John,Reed,cchavez@example.org,Wallis and Futuna,2024-11-15
CUST00789,Andrea,Ramos,sanchezamy@example.net,Philippines,2024-05-05
CUST00790,Patrick,Scott,brandonhernandez@example.net,Heard Island and McDonald Islands,2024-09-28
CUST00791,Sandra,Mendoza,benjamin09@example.net,Christmas Island,2023-11-13
CUST00792,William,Harris,mark10@example.org,American Samoa,2025-01-14
CUST00793,Natasha,Ryan,kchaney@example.net,Peru,2023-10-25
CUST00794,Michelle,Fitzpatrick,cheryl99@example.net,Liechtenstein,2025-05-18
CUST00795,Joshua,Horton,tammycurry@example.com,Peru,2025-10-17
CUST00796,Kristy,Taylor,daviskevin@example.com,Bosnia and Herzegovina,2024-04-27
CUST00797,Robert,Gilbert,wwilkins@example.com,Indonesia,2025-06-10
CUST00798,Sarah,Matthews,carterdennis@example.net,Kazakhstan,2025-09-03
CUST00799,William,Sanchez,mark68@example.org,Mali,2024-11-14
CUST00800,Lori,Santiago,cherylrodriguez@example.net,Palestinian Territory,2023-06-09
CUST00801,Justin,Schmidt,webbhaley@example.net,Philippines,2024-02-16
CUST00802,Kenneth,Little,ronald54@example.net,Belize,2024-07-16
CUST00803,Brenda,Williams,sara99@example.com,British Indian Ocean Territory (Chagos Archipelago),2024-08-26
CUST00804,Yolanda,Gutierrez,lvasquez@example.net,Cambodia,2025-09-28
CUST00805,Tracy,Love,jeanettekrause@example.org,Indonesia,2025-08-27
CUST00806,Edgar,Garcia,johnsoncolleen@example.org,Iran,2024-05-30
CUST00807,Amanda,Townsend,laurenduarte@example.com,Puerto Rico,2024-11-20
CUST00808,Michael,Smith,cookann@example.net,Nauru,2023-07-27
CUST00809,Andrea,Pierce,alexharris@example.com,Bosnia and Herzegovina,2025-07-10
CUST00810,Amy,Hickman,kristy44@example.net,Saint Vincent and the Grenadines,2023-10-05
CUST00811,Stanley,Russell,katie15@example.com,Uzbekistan,2024-01-30
CUST00812,Marc,Donovan,nramsey@example.org,Uganda,2025-10-25
CUST00813,Jacob,Johns,jamesbass@example.net,Chile,2023-03-31
CUST00814,Heidi,Woods,zhendricks@example.org,Bahrain,2025-09-19
CUST00815,Ashley,Gonzalez,timothyburton@example.net,Haiti,2024-12-07
CUST00816,Jesus,Maynard,steven60@example.net,Congo,2023-06-06
CUST00817,Kimberly,Morris,annette58@example.net,Guadeloupe,2023-08-14
CUST00818,Bradley,Brewer,clarkgina@example.com,Cook Islands,2023-09-23
CUST00819,Julie,Velez,montesjuan@example.org,Nepal,2023-07-18
CUST00820,Janet,Davis,tonya82@example.net,Tanzania,2025-06-15
CUST00821,Lisa,Andrews,hlopez@example.com,Iraq,2024-12-21
CUST00822,Paul,Nichols,jennifer46@example.org,British Virgin Islands,2023-04-23
CUST00823,Elizabeth,Sharp,xwiley@example.com,Djibouti,2024-08-25
CUST00824,Lori,Zuniga,javier42@example.org,Taiwan,2024-12-23
CUST00825,Tina,Gentry,kristen31@example.com,Jamaica,2024-03-03
CUST00826,Tyler,Thompson,lloydrebecca@example.org,Saint Kitts and Nevis,2023-11-17
CUST00827,Benjamin,Khan,matthewwebb@example.net,Luxembourg,2023-10-09
CUST00828,Wayne,Thompson,kimberly21@example.net,Fiji,2025-04-01
CUST00829,Brittany,Gillespie,jamiejohnson@example.com,Serbia,2023-01-30
CUST00830,Molly,Osborn,smithsarah@example.net,Rwanda,2022-12-16
CUST00831,Morgan,Sanders,cookpamela@example.org,Seychelles,2024-05-28
CUST00832,Scott,Simpson,andrew43@example.com,Mozambique,2023-12-28
CUST00833,Alicia,Zuniga,jameshill@example.com,Nauru,2024-05-25
CUST00834,Stephen,Hayden,rlambert@example.org,Faroe Islands,2025-10-04
CUST00835,Jennifer,Howe,joshuasmith@example.net,Saudi Arabia,2023-07-22
CUST00836,Robert,Mcdowell,clarkmichael@example.com,Somalia,2023-08-16
CUST00837,Diana,Smith,donald49@example.org,Spain,2025-01-08
CUST00838,Eric,Bradley,charlesaustin@example.com,Norway,2023-01-06
CUST00839,Terrance,Rodriguez,bwilliams@example.com,Western Sahara,2023-02-24
CUST00840,Tanya,Bird,rodriguezbrian@example.com,Iran,2024-04-25
CUST00841,Matthew,Mitchell,mwhite@example.net,Guinea-Bissau,2024-09-16
CUST00842,Heather,Hays,tjensen@example.com,Lebanon,2023-05-14
CUST00843,Debra,Daniels,jenniferlambert@example.net,Papua New Guinea,2025-07-04
CUST00844,Melissa,Snyder,beltrankatelyn@example.com,Netherlands,2023-11-05
CUST00845,Melissa,Mays,christopherlang@example.net,Zambia,2023-05-24
CUST00846,Michele,Rosales,tdavis@example.net,Iraq,2025-04-09
CUST00847,Norman,Mcdonald,oruiz@example.org,Libyan Arab Jamahiriya,2023-11-01
CUST00848,Levi,Lee,roberta62@example.net,Malawi,2024-12-12
CUST00849,Jennifer,Rodriguez,kristina57@example.com,Fiji,2023-12-23
CUST00850,Katherine,Martin,jonesdaniel@example.com,Cameroon,2024-04-29
CUST00851,Monique,Stevens,ssingleton@example.com,Seychelles,2024-05-22
CUST00852,Barry,Scott,williamsullivan@example.net,Korea,2023-01-29
CUST00853,Casey,Lopez,nguyendebra@example.com,Botswana,2025-04-01
CUST00854,Crystal,Doyle,amorales@example.org,British Virgin Islands,2024-01-07
CUST00855,Samantha,Gibbs,amydickson@example.com,El Salvador,2023-07-10
CUST00856,Wendy,Bradley,petersonlisa@example.net,Liechtenstein,2025-10-25
CUST00857,Julie,Todd,bmueller@example.net,Luxembourg,2025-01-26
CUST00858,Ryan,Thompson,amy32@example.net,Djibouti,2025-06-13
CUST00859,Corey,Chase,stevensonjennifer@example.com,Niue,2025-09-23
CUST00860,Cynthia,Prince,vargassteven@example.net,Western Sahara,2023-04-28
CUST00861,Monique,Wilcox,shortgregory@example.com,Burkina Faso,2023-02-04
CUST00862,Scott,Robertson,georgegina@example.net,Antarctica (the territory South of 60 deg S),2024-09-28
CUST00863,Heather,Miller,pmurphy@example.net,Bolivia,2024-10-28
CUST00864,Rebecca,Caldwell,davislisa@example.net,Saint Pierre and Miquelon,2023-05-09
CUST00865,Brandon,Lopez,shermandonna@example.com,Austria,2023-05-01
CUST00866,Laura,Taylor,peter97@example.org,Switzerland,2025-06-23
CUST00867,Kelly,Morris,erinstewart@example.net,Bangladesh,2025-06-22
CUST00868,Nicholas,Wright,samantha65@example.org,Luxembourg,2023-04-25
CUST00869,Dustin,Green,carrwilliam@example.org,Philippines,2025-04-09
CUST00870,Amanda,Young,bryan80@example.org,Anguilla,2023-01-22
CUST00871,Ashlee,Molina,daniel40@example.org,Christmas Island,2025-01-14
CUST00872,Laura,Finley,zpark@example.net,Hong Kong,2023-04-30
CUST00873,George,Turner,jennifer66@example.com,Netherlands,2023-08-04
CUST00874,Christian,Sharp,elainewells@example.org,Philippines,2025-07-23
CUST00875,Monica,Smith,xbridges@example.com,Greece,2023-05-20
CUST00876,Christine,Valdez,keithsalas@example.org,Cape Verde,2023-10-03
CUST00877,John,Schwartz,alexanderwong@example.org,Gabon,2024-06-01
CUST00878,Roberta,Brown,ibarrett@example.org,Nigeria,2023-07-19
CUST00879,Douglas,Wilson,dawnperry@example.com,Nigeria,2024-02-14
CUST00880,Steven,Parker,dhanson@example.net,Bhutan,2024-10-03
CUST00881,Jonathan,Sullivan,carnold@example.com,Senegal,2025-01-11
CUST00882,Jonathan,Shaw,jeremiah69@example.org,Belarus,2024-12-31
CUST00883,Albert,Jacobson,pbradford@example.net,Panama,2023-04-21
CUST00884,Linda,Padilla,robert89@example.com,Sao Tome and Principe,2023-07-15
CUST00885,Rachel,Collins,goodashley@example.net,Mali,2025-08-19
CUST00886,Erica,Wilson,daniel71@example.org,Seychelles,2024-06-05
CUST00887,Eric,Hendricks,steven18@example.net,Lithuania,2024-04-20
CUST00888,Scott,Phillips,sanchezcrystal@example.net,Somalia,2023-06-20
CUST00889,Michael,Mendez,suttonamber@example.net,Lao People's Democratic Republic,2023-05-28
CUST00890,Briana,Robinson,chloe58@example.org,Cook Islands,2023-09-27
CUST00891,Danielle,Anderson,egibson@example.net,French Polynesia,2024-09-30
CUST00892,Roger,Hernandez,robert44@example.org,Panama,2024-08-24
CUST00893,John,Adkins,nealcarla@example.com,Luxembourg,2022-11-28
CUST00894,Megan,Obrien,bryan79@example.org,Liechtenstein,2023-12-04
CUST00895,James,Perry,douglaskelly@example.net,Madagascar,2024-11-22
CUST00896,Paul,Dunn,mitchellchristopher@example.net,Eritrea,2024-05-01
CUST00897,Timothy,Ruiz,yorkjoshua@example.org,Mauritius,2024-02-06
CUST00898,John,Medina,joshua40@example.net,Guam,2025-01-10
CUST00899,Ashley,Beck,munozrenee@example.net,Sudan,2023-08-11
CUST00900,Bailey,Robinson,donnawood@example.org,Tokelau,2023-03-30
CUST00901,Victoria,Wright,kimberly37@example.org,Mauritius,2024-01-05
CUST00902,Kenneth,Fischer,cooperchristopher@example.org,Mayotte,2024-06-18
CUST00903,Tiffany,Marks,marymullins@example.com,Andorra,2024-08-23
CUST00904,Dominique,Miller,cyoung@example.net,Zambia,2024-05-31
CUST00905,Joshua,Griffin,jasonnavarro@example.com,Serbia,2025-07-22
CUST00906,Ashlee,Padilla,maykarla@example.org,Antigua and Barbuda,2025-09-16
CUST00907,Gina,Miller,jacksonraymond@example.com,Jersey,2023-12-04
CUST00908,Julie,Elliott,wreese@example.net,Turkmenistan,2023-07-11
CUST00909,Brandon,Brown,noahthornton@example.com,United States Virgin Islands,2025-02-17
CUST00910,Catherine,Kelley,dustin60@example.com,British Indian Ocean Territory (Chagos Archipelago),2024-09-03
CUST00911,Tyler,Wagner,ureyes@example.net,Hungary,2023-11-07
CUST00912,Rebecca,Armstrong,davisamanda@example.com,Korea,2023-06-20
CUST00913,Justin,Hernandez,pbishop@example.com,Germany,2024-09-14
CUST00914,Lauren,Murphy,joseph14@example.net,Timor-Leste,2024-08-21
CUST00915,Catherine,Meyer,rmurray@example.net,Honduras,2024-08-14
CUST00916,Michael,Wilson,jessicachapman@example.org,Kenya,2024-10-30
CUST00917,Dana,Harris,erica25@example.net,Kuwait,2025-01-27
CUST00918,Christine,Aguilar,chambersmarie@example.org,Argentina,2025-10-12
CUST00919,Erica,Davis,gdavis@example.net,Antigua and Barbuda,2024-06-01
CUST00920,Jennifer,Dixon,ubell@example.com,Christmas Island,2023-01-03
CUST00921,Donna,Stokes,james09@example.org,Moldova,2024-10-05
CUST00922,Mary,Chavez,maysdiane@example.org,Palestinian Territory,2023-07-02
CUST00923,Courtney,Palmer,ericksondavid@example.net,Tokelau,2022-12-03
CUST00924,Rebecca,Bryant,nicholasgallagher@example.net,Slovakia (Slovak Republic),2025-01-29
CUST00925,Debbie,Brown,pauladominguez@example.com,Gabon,2023-03-06
CUST00926,Kyle,Ford,steven17@example.com,Turks and Caicos Islands,2023-03-29
CUST00927,Scott,Roman,qschwartz@example.com,Romania,2024-04-26
CUST00928,Bethany,Cummings,fernando14@example.org,Chad,2024-03-21
CUST00929,Jessica,Foster,dprice@example.com,Liechtenstein,2024-08-02
CUST00930,Christopher,Velasquez,gregory17@example.org,Jersey,2023-07-31
CUST00931,Kenneth,Reese,fwhite@example.org,Burkina Faso,2024-09-22
CUST00932,Julie,Lane,amberreynolds@example.net,Georgia,2023-02-21
CUST00933,Gregory,Williams,gainesjennifer@example.org,Saint Barthelemy,2024-07-20
CUST00934,David,Cooper,jonesashley@example.com,Iceland,2023-01-14
CUST00935,Amber,Brown,fsmith@example.org,Libyan Arab Jamahiriya,2025-09-08
CUST00936,Teresa,Mcknight,fitzpatrickelizabeth@example.com,Serbia,2025-08-10
CUST00937,Alyssa,Michael,isabelconway@example.net,Bouvet Island (Bouvetoya),2023-07-10
CUST00938,Robin,Jones,robertsonshelby@example.com,Montenegro,2025-04-28
CUST00939,Maria,Peck,ugraham@example.org,Peru,2023-02-15
CUST00940,Jonathan,Johnson,aaronfinley@example.com,Liechtenstein,2025-07-26
CUST00941,Makayla,Ortiz,bradleysavannah@example.com,Palestinian Territory,2025-09-08
CUST00942,Timothy,Mack,evelyn60@example.net,Micronesia,2025-02-02
CUST00943,Lindsay,Cannon,diazmelissa@example.com,Poland,2024-02-20
CUST00944,Julie,Good,randallkathleen@example.com,Mauritius,2024-08-30
CUST00945,Matthew,Brewer,gregorywilliams@example.com,Montserrat,2024-08-03
CUST00946,Darius,Fisher,kentprice@example.org,Latvia,2025-10-10
CUST00947,Sydney,Haney,tom73@example.org,Lebanon,2025-11-10
CUST00948,Donald,Reyes,leejennifer@example.net,Monaco,2025-03-27
CUST00949,Tammy,Kane,tracybrown@example.net,Timor-Leste,2024-03-04
CUST00950,Michelle,Knox,victor70@example.org,Cayman Islands,2024-03-19
CUST00951,Jennifer,Bennett,brian06@example.org,Madagascar,2024-05-05
CUST00952,Tina,Vega,lindsaycontreras@example.com,Azerbaijan,2022-11-30
CUST00953,Tammy,Stanley,joycehall@example.org,India,2024-01-26
CUST00954,Linda,Ryan,mosstracy@example.org,Estonia,2025-02-14
CUST00955,Michael,Valdez,nmeadows@example.org,Lithuania,2025-06-23
CUST00956,Krystal,Bailey,jacquelineanderson@example.org,Nauru,2023-07-04
CUST00957,Alexander,White,conwaylori@example.org,Honduras,2025-11-09
CUST00958,Amanda,Medina,lcarr@example.org,Nicaragua,2024-08-06
CUST00959,Shawn,Rice,wilsonbrooke@example.net,Philippines,2024-10-11
CUST00960,Emily,Luna,bryanharris@example.com,Guinea,2025-08-14
CUST00961,Emily,Walker,rnguyen@example.net,Seychelles,2023-10-02
CUST00962,Brenda,Smith,marcoconnell@example.org,Finland,2025-03-12
CUST00963,Lynn,Johnson,watkinsmatthew@example.org,Gibraltar,2025-07-14
CUST00964,Shelby,Evans,donald62@example.net,Bahamas,2025-07-05
CUST00965,Daniel,Nunez,angela73@example.net,Antarctica (the territory South of 60 deg S),2025-08-26
CUST00966,Jesus,Stephens,andersonkylie@example.net,Nauru,2024-10-04
CUST00967,Angel,Patel,bstrickland@example.com,Aruba,2025-11-05
CUST00968,Nicole,Morrow,smithharry@example.org,Brunei Darussalam,2024-05-07
CUST00969,Anna,Wright,robert72@example.org,Taiwan,2025-08-21
CUST00970,Rose,Reed,daniellemills@example.com,Haiti,2024-08-07
CUST00971,Jeffrey,Hill,sharonbishop@example.org,Guernsey,2023-09-20
CUST00972,Bryan,Pineda,jennifersalazar@example.org,Sudan,2024-02-29
CUST00973,Madison,Hardy,michael08@example.org,Saint Vincent and the Grenadines,2023-03-28
CUST00974,Regina,Rodriguez,davidmoreno@example.org,Myanmar,2023-01-14
CUST00975,Kevin,Pacheco,michelle88@example.org,Anguilla,2025-03-01
CUST00976,Ricky,Barnes,qtownsend@example.org,Serbia,2024-04-20
CUST00977,Donald,Miranda,brian12@example.net,Uganda,2024-07-15
CUST00978,Sophia,Stephenson,kjimenez@example.net,Niue,2023-06-01
CUST00979,Kevin,Smith,brownmichael@example.org,Guam,2025-02-03
CUST00980,Travis,Harris,nking@example.com,Hong Kong,2025-03-07
CUST00981,Colton,Garcia,garciabrian@example.net,Bhutan,2024-02-02
CUST00982,Paige,Johnson,ericjohnson@example.net,Japan,2023-10-16
CUST00983,Derek,Harper,jonesjoe@example.com,Guatemala,2023-04-11
CUST00984,Shawn,Warner,robert53@example.org,Guinea-Bissau,2025-01-20
CUST00985,Ellen,Williams,jeremy36@example.org,Isle of Man,2025-03-24
CUST00986,Julia,Yang,evance@example.com,Guernsey,2024-03-17
CUST00987,Sonya,Morales,bbrown@example.org,Azerbaijan,2025-02-04
CUST00988,Robert,Young,sarahgibson@example.com,Panama,2024-04-30
CUST00989,Julia,Robinson,derek35@example.com,Ecuador,2025-08-01
CUST00990,Eric,Shields,matthewjohnson@example.net,Egypt,2023-07-24
CUST00991,Robert,Brown,ramirezdaniel@example.com,Dominica,2022-12-24
CUST00992,Corey,Gordon,wbarnes@example.com,Oman,2022-12-31
CUST00993,Tracy,Roberts,oliviamunoz@example.net,Georgia,2025-03-05
CUST00994,Ricky,Cabrera,belindatran@example.org,Nauru,2025-05-26
CUST00995,Stephanie,Dennis,jenkinsaimee@example.org,Belize,2023-12-24
CUST00996,Antonio,Flores,rhood@example.org,United States Minor Outlying Islands,2023-11-27
CUST00997,Mitchell,Harper,pfitzgerald@example.org,Portugal,2024-03-04
CUST00998,Scott,Chambers,ryan39@example.org,Bahrain,2024-09-04
CUST00999,Stephanie,Flores,butlerbradley@example.com,Trinidad and Tobago,2025-01-10
CUST01000,Melissa,Turner,simmonsphillip@example.net,Gambia,2023-05-08
